"datetime","cond_uS_cm","temp_C","site"
"7/20/2024 20:50",450.1,27.25,"PA"
"7/20/2024 21:00",446.6,27.23,"PA"
"7/20/2024 21:10",443.1,27.19,"PA"
"7/20/2024 21:20",434.4,27.16,"PA"
"7/20/2024 21:30",429.6,27.13,"PA"
"7/20/2024 21:40",428.8,27.12,"PA"
"7/20/2024 21:50",429.6,27.09,"PA"
"7/20/2024 22:00",430.4,27.08,"PA"
"7/20/2024 22:10",431.2,27.06,"PA"
"7/20/2024 22:20",429.3,27.04,"PA"
"7/20/2024 22:30",430.1,27.02,"PA"
"7/20/2024 22:40",428.5,27.01,"PA"
"7/20/2024 22:50",428.5,26.99,"PA"
"7/20/2024 23:00",428.5,26.98,"PA"
"7/20/2024 23:10",426.9,26.97,"PA"
"7/20/2024 23:20",425.7,26.95,"PA"
"7/20/2024 23:30",426.5,26.94,"PA"
"7/20/2024 23:40",424.2,26.93,"PA"
"7/20/2024 23:50",423.8,26.92,"PA"
"7/21/2024 0:00",423.8,26.91,"PA"
"7/21/2024 0:10",423.8,26.91,"PA"
"7/21/2024 0:20",423.8,26.91,"PA"
"7/21/2024 0:30",423,26.9,"PA"
"7/21/2024 0:40",422.6,26.89,"PA"
"7/21/2024 0:50",423,26.89,"PA"
"7/21/2024 1:00",425.4,26.87,"PA"
"7/21/2024 1:10",425.8,26.86,"PA"
"7/21/2024 1:20",433.3,26.85,"PA"
"7/21/2024 1:30",432.9,26.85,"PA"
"7/21/2024 1:40",429.8,26.84,"PA"
"7/21/2024 1:50",429.8,26.83,"PA"
"7/21/2024 2:00",429.4,26.82,"PA"
"7/21/2024 2:10",428.6,26.8,"PA"
"7/21/2024 2:20",426.6,26.79,"PA"
"7/21/2024 2:30",432.9,26.78,"PA"
"7/21/2024 2:40",431,26.77,"PA"
"7/21/2024 2:50",429.8,26.76,"PA"
"7/21/2024 3:00",429.8,26.75,"PA"
"7/21/2024 3:10",429.8,26.74,"PA"
"7/21/2024 3:20",430.2,26.74,"PA"
"7/21/2024 3:30",430.6,26.72,"PA"
"7/21/2024 3:40",430.6,26.72,"PA"
"7/21/2024 3:50",431,26.71,"PA"
"7/21/2024 4:00",430.6,26.7,"PA"
"7/21/2024 4:10",430.2,26.7,"PA"
"7/21/2024 4:20",429.4,26.69,"PA"
"7/21/2024 4:30",429.8,26.68,"PA"
"7/21/2024 4:40",428.6,26.67,"PA"
"7/21/2024 4:50",429.8,26.67,"PA"
"7/21/2024 5:00",429,26.65,"PA"
"7/21/2024 5:10",428.7,26.64,"PA"
"7/21/2024 5:20",427.9,26.63,"PA"
"7/21/2024 5:30",427.9,26.62,"PA"
"7/21/2024 5:40",427.9,26.62,"PA"
"7/21/2024 5:50",428.3,26.62,"PA"
"7/21/2024 6:00",428.3,26.61,"PA"
"7/21/2024 6:10",431.4,26.61,"PA"
"7/21/2024 6:20",431.4,26.6,"PA"
"7/21/2024 6:30",439.4,26.6,"PA"
"7/21/2024 6:40",441,26.6,"PA"
"7/21/2024 6:50",441.3,26.61,"PA"
"7/21/2024 7:00",441.3,26.6,"PA"
"7/21/2024 7:10",438.6,26.59,"PA"
"7/21/2024 7:20",437,26.59,"PA"
"7/21/2024 7:30",433.4,26.59,"PA"
"7/21/2024 7:40",430.7,26.6,"PA"
"7/21/2024 7:50",431.1,26.6,"PA"
"7/21/2024 8:00",432.2,26.61,"PA"
"7/21/2024 8:10",432.2,26.62,"PA"
"7/21/2024 8:20",433.4,26.63,"PA"
"7/21/2024 8:30",432.2,26.65,"PA"
"7/21/2024 8:40",432.2,26.67,"PA"
"7/21/2024 8:50",434.2,26.69,"PA"
"7/21/2024 9:00",435.4,26.71,"PA"
"7/21/2024 9:10",436.5,26.74,"PA"
"7/21/2024 9:20",435.3,26.77,"PA"
"7/21/2024 9:30",436.9,26.8,"PA"
"7/21/2024 9:40",438.9,26.84,"PA"
"7/21/2024 9:50",440.4,26.89,"PA"
"7/21/2024 10:00",440.8,26.92,"PA"
"7/21/2024 10:10",443.9,26.99,"PA"
"7/21/2024 10:20",448.7,27.06,"PA"
"7/21/2024 10:30",450.2,27.1,"PA"
"7/21/2024 10:40",451.4,27.2,"PA"
"7/21/2024 10:50",454.5,27.29,"PA"
"7/21/2024 11:00",456.8,27.36,"PA"
"7/21/2024 11:10",461.1,27.45,"PA"
"7/21/2024 11:20",465.9,27.51,"PA"
"7/21/2024 11:30",466.2,27.6,"PA"
"7/21/2024 11:40",465,27.69,"PA"
"7/21/2024 11:50",470.1,27.76,"PA"
"7/21/2024 12:00",466.1,27.91,"PA"
"7/21/2024 12:10",466.4,28.03,"PA"
"7/21/2024 12:20",463.2,28.03,"PA"
"7/21/2024 12:30",465.6,28.07,"PA"
"7/21/2024 12:40",465.2,28.1,"PA"
"7/21/2024 12:50",465.2,28.11,"PA"
"7/21/2024 13:00",466.8,28.07,"PA"
"7/21/2024 13:10",465.2,28.05,"PA"
"7/21/2024 13:20",469.1,28.07,"PA"
"7/21/2024 13:30",466.4,28.1,"PA"
"7/21/2024 13:40",460.8,28.14,"PA"
"7/21/2024 13:50",460,28.15,"PA"
"7/21/2024 14:00",458.8,28.17,"PA"
"7/21/2024 14:10",459.2,28.15,"PA"
"7/21/2024 14:20",457.6,28.14,"PA"
"7/21/2024 14:30",457.2,28.13,"PA"
"7/21/2024 14:40",455.6,28.17,"PA"
"7/21/2024 14:50",454.4,28.19,"PA"
"7/21/2024 15:00",452.9,28.2,"PA"
"7/21/2024 15:10",446.9,28.23,"PA"
"7/21/2024 15:20",442.9,28.26,"PA"
"7/21/2024 15:30",443.4,28.22,"PA"
"7/21/2024 15:40",442.6,28.25,"PA"
"7/21/2024 15:50",439,28.25,"PA"
"7/21/2024 16:00",438.6,28.23,"PA"
"7/21/2024 16:10",437.8,28.23,"PA"
"7/21/2024 16:20",440.6,28.19,"PA"
"7/21/2024 16:30",439.8,28.15,"PA"
"7/21/2024 16:40",438.6,28.15,"PA"
"7/21/2024 16:50",438.3,28.13,"PA"
"7/21/2024 17:00",439.1,28.1,"PA"
"7/21/2024 17:10",439.9,28.04,"PA"
"7/21/2024 17:20",439.9,27.97,"PA"
"7/21/2024 17:30",443.9,27.98,"PA"
"7/21/2024 17:40",443.1,27.93,"PA"
"7/21/2024 17:50",441.5,27.91,"PA"
"7/21/2024 18:00",440.4,27.85,"PA"
"7/21/2024 18:10",444.7,27.83,"PA"
"7/21/2024 18:20",446.7,27.78,"PA"
"7/21/2024 18:30",449.5,27.76,"PA"
"7/21/2024 18:40",452.7,27.74,"PA"
"7/21/2024 18:50",463.4,27.68,"PA"
"7/21/2024 19:00",459.1,27.65,"PA"
"7/21/2024 19:10",462.6,27.6,"PA"
"7/21/2024 19:20",466.6,27.59,"PA"
"7/21/2024 19:30",468.2,27.53,"PA"
"7/21/2024 19:40",467.5,27.46,"PA"
"7/21/2024 19:50",471,27.45,"PA"
"7/21/2024 20:00",475.4,27.43,"PA"
"7/21/2024 20:10",478.2,27.39,"PA"
"7/21/2024 20:20",477.4,27.36,"PA"
"7/21/2024 20:30",475.9,27.31,"PA"
"7/21/2024 20:40",477.9,27.3,"PA"
"7/21/2024 20:50",483,27.24,"PA"
"7/21/2024 21:00",485.4,27.23,"PA"
"7/21/2024 21:10",485.4,27.2,"PA"
"7/21/2024 21:20",482.3,27.16,"PA"
"7/21/2024 21:30",482.7,27.14,"PA"
"7/21/2024 21:40",484.7,27.12,"PA"
"7/21/2024 21:50",484.7,27.07,"PA"
"7/21/2024 22:00",484.7,27.07,"PA"
"7/21/2024 22:10",494.2,27.02,"PA"
"7/21/2024 22:20",499,26.98,"PA"
"7/21/2024 22:30",501.8,26.94,"PA"
"7/21/2024 22:40",501.4,26.95,"PA"
"7/21/2024 22:50",501,26.92,"PA"
"7/21/2024 23:00",501.5,26.91,"PA"
"7/21/2024 23:10",501.1,26.87,"PA"
"7/21/2024 23:20",501.5,26.86,"PA"
"7/21/2024 23:30",490.8,26.83,"PA"
"7/21/2024 23:40",447.2,26.8,"PA"
"7/21/2024 23:50",448,26.76,"PA"
"7/22/2024 0:00",454,26.75,"PA"
"7/22/2024 0:10",456.7,26.71,"PA"
"7/22/2024 0:20",454.4,26.69,"PA"
"7/22/2024 0:30",449.2,26.69,"PA"
"7/22/2024 0:40",447.3,26.67,"PA"
"7/22/2024 0:50",443.7,26.64,"PA"
"7/22/2024 1:00",440.9,26.62,"PA"
"7/22/2024 1:10",448.1,26.64,"PA"
"7/22/2024 1:20",450,26.64,"PA"
"7/22/2024 1:30",448.9,26.63,"PA"
"7/22/2024 1:40",444.5,26.6,"PA"
"7/22/2024 1:50",446.9,26.62,"PA"
"7/22/2024 2:00",447.3,26.57,"PA"
"7/22/2024 2:10",454.4,26.59,"PA"
"7/22/2024 2:20",450.5,26.55,"PA"
"7/22/2024 2:30",440.2,26.53,"PA"
"7/22/2024 2:40",440.6,26.53,"PA"
"7/22/2024 2:50",445.3,26.53,"PA"
"7/22/2024 3:00",450.9,26.56,"PA"
"7/22/2024 3:10",454,26.55,"PA"
"7/22/2024 3:20",450.9,26.54,"PA"
"7/22/2024 3:30",454.1,26.53,"PA"
"7/22/2024 3:40",451.7,26.53,"PA"
"7/22/2024 3:50",451.3,26.52,"PA"
"7/22/2024 4:00",446.1,26.49,"PA"
"7/22/2024 4:10",443.8,26.48,"PA"
"7/22/2024 4:20",444.2,26.48,"PA"
"7/22/2024 4:30",443,26.47,"PA"
"7/22/2024 4:40",441.8,26.46,"PA"
"7/22/2024 4:50",441.8,26.46,"PA"
"7/22/2024 5:00",439.4,26.45,"PA"
"7/22/2024 5:10",439.1,26.42,"PA"
"7/22/2024 5:20",438.3,26.41,"PA"
"7/22/2024 5:30",437.9,26.4,"PA"
"7/22/2024 5:40",435.1,26.42,"PA"
"7/22/2024 5:50",438.3,26.41,"PA"
"7/22/2024 6:00",439.8,26.42,"PA"
"7/22/2024 6:10",440.6,26.41,"PA"
"7/22/2024 6:20",447.4,26.42,"PA"
"7/22/2024 6:30",450.5,26.41,"PA"
"7/22/2024 6:40",451.3,26.4,"PA"
"7/22/2024 6:50",447.4,26.4,"PA"
"7/22/2024 7:00",441.4,26.41,"PA"
"7/22/2024 7:10",444.2,26.41,"PA"
"7/22/2024 7:20",446.2,26.42,"PA"
"7/22/2024 7:30",447.8,26.42,"PA"
"7/22/2024 7:40",445.8,26.42,"PA"
"7/22/2024 7:50",445.8,26.44,"PA"
"7/22/2024 8:00",445,26.45,"PA"
"7/22/2024 8:10",445.4,26.47,"PA"
"7/22/2024 8:20",444.2,26.49,"PA"
"7/22/2024 8:30",443.4,26.52,"PA"
"7/22/2024 8:40",441.4,26.54,"PA"
"7/22/2024 8:50",441.4,26.57,"PA"
"7/22/2024 9:00",440.6,26.6,"PA"
"7/22/2024 9:10",440.6,26.61,"PA"
"7/22/2024 9:20",443.3,26.63,"PA"
"7/22/2024 9:30",444.5,26.64,"PA"
"7/22/2024 9:40",444.5,26.68,"PA"
"7/22/2024 9:50",446.4,26.75,"PA"
"7/22/2024 10:00",448,26.8,"PA"
"7/22/2024 10:10",449.9,26.9,"PA"
"7/22/2024 10:20",453.5,26.97,"PA"
"7/22/2024 10:30",456.6,27.01,"PA"
"7/22/2024 10:40",462.9,27.1,"PA"
"7/22/2024 10:50",466.5,27.1,"PA"
"7/22/2024 11:00",464.8,27.17,"PA"
"7/22/2024 11:10",464.8,27.21,"PA"
"7/22/2024 11:20",472.3,27.37,"PA"
"7/22/2024 11:30",472.6,27.51,"PA"
"7/22/2024 11:40",473.8,27.53,"PA"
"7/22/2024 11:50",473.3,27.66,"PA"
"7/22/2024 12:00",472.8,27.83,"PA"
"7/22/2024 12:10",474,27.96,"PA"
"7/22/2024 12:20",477.1,28.02,"PA"
"7/22/2024 12:30",478.2,28.1,"PA"
"7/22/2024 12:40",478.6,28.15,"PA"
"7/22/2024 12:50",480.5,28.3,"PA"
"7/22/2024 13:00",481.6,28.41,"PA"
"7/22/2024 13:10",481.6,28.43,"PA"
"7/22/2024 13:20",482,28.53,"PA"
"7/22/2024 13:30",478.4,28.59,"PA"
"7/22/2024 13:40",480.7,28.77,"PA"
"7/22/2024 13:50",483.8,28.87,"PA"
"7/22/2024 14:00",483.4,28.88,"PA"
"7/22/2024 14:10",482.2,28.89,"PA"
"7/22/2024 14:20",479,28.97,"PA"
"7/22/2024 14:30",479.4,28.94,"PA"
"7/22/2024 14:40",477.4,28.9,"PA"
"7/22/2024 14:50",476.3,28.78,"PA"
"7/22/2024 15:00",476.4,28.68,"PA"
"7/22/2024 15:10",475.6,28.66,"PA"
"7/22/2024 15:20",472.4,28.64,"PA"
"7/22/2024 15:30",467.7,28.64,"PA"
"7/22/2024 15:40",464.9,28.63,"PA"
"7/22/2024 15:50",462.5,28.63,"PA"
"7/22/2024 16:00",461.3,28.64,"PA"
"7/22/2024 16:10",459.4,28.65,"PA"
"7/22/2024 16:20",459.4,28.64,"PA"
"7/22/2024 16:30",458.6,28.6,"PA"
"7/22/2024 16:40",459,28.57,"PA"
"7/22/2024 16:50",459,28.55,"PA"
"7/22/2024 17:00",457.5,28.5,"PA"
"7/22/2024 17:10",457.1,28.48,"PA"
"7/22/2024 17:20",456.7,28.45,"PA"
"7/22/2024 17:30",455.1,28.41,"PA"
"7/22/2024 17:40",456.7,28.35,"PA"
"7/22/2024 17:50",457.6,28.29,"PA"
"7/22/2024 18:00",458.4,28.25,"PA"
"7/22/2024 18:10",458.4,28.21,"PA"
"7/22/2024 18:20",461.6,28.18,"PA"
"7/22/2024 18:30",465.6,28.12,"PA"
"7/22/2024 18:40",466.4,28.08,"PA"
"7/22/2024 18:50",467.2,28.02,"PA"
"7/22/2024 19:00",468,27.99,"PA"
"7/22/2024 19:10",473.6,27.96,"PA"
"7/22/2024 19:20",476.8,27.9,"PA"
"7/22/2024 19:30",478,27.85,"PA"
"7/22/2024 19:40",480.8,27.8,"PA"
"7/22/2024 19:50",480.8,27.77,"PA"
"7/22/2024 20:00",481.6,27.74,"PA"
"7/22/2024 20:10",483.6,27.68,"PA"
"7/22/2024 20:20",482.8,27.62,"PA"
"7/22/2024 20:30",482.1,27.59,"PA"
"7/22/2024 20:40",483.3,27.55,"PA"
"7/22/2024 20:50",483.7,27.51,"PA"
"7/22/2024 21:00",483.3,27.49,"PA"
"7/22/2024 21:10",482.1,27.45,"PA"
"7/22/2024 21:20",483.3,27.43,"PA"
"7/22/2024 21:30",484.5,27.39,"PA"
"7/22/2024 21:40",484.2,27.34,"PA"
"7/22/2024 21:50",483.4,27.29,"PA"
"7/22/2024 22:00",479.1,27.27,"PA"
"7/22/2024 22:10",476.3,27.24,"PA"
"7/22/2024 22:20",475.9,27.21,"PA"
"7/22/2024 22:30",476.7,27.16,"PA"
"7/22/2024 22:40",477.5,27.15,"PA"
"7/22/2024 22:50",479.5,27.13,"PA"
"7/22/2024 23:00",480.3,27.13,"PA"
"7/22/2024 23:10",482.3,27.13,"PA"
"7/22/2024 23:20",484.3,27.12,"PA"
"7/22/2024 23:30",486.3,27.12,"PA"
"7/22/2024 23:40",487.9,27.09,"PA"
"7/22/2024 23:50",487.9,27.05,"PA"
"7/23/2024 0:00",486.7,27.02,"PA"
"7/23/2024 0:10",487.1,27.02,"PA"
"7/23/2024 0:20",487.9,27,"PA"
"7/23/2024 0:30",489.9,26.99,"PA"
"7/23/2024 0:40",510.5,26.98,"PA"
"7/23/2024 0:50",514.1,26.97,"PA"
"7/23/2024 1:00",514.5,26.94,"PA"
"7/23/2024 1:10",514.1,26.92,"PA"
"7/23/2024 1:20",514.1,26.92,"PA"
"7/23/2024 1:30",508.6,26.9,"PA"
"7/23/2024 1:40",505,26.89,"PA"
"7/23/2024 1:50",506.6,26.86,"PA"
"7/23/2024 2:00",497.9,26.85,"PA"
"7/23/2024 2:10",503.1,26.83,"PA"
"7/23/2024 2:20",503.5,26.8,"PA"
"7/23/2024 2:30",502.3,26.79,"PA"
"7/23/2024 2:40",492,26.76,"PA"
"7/23/2024 2:50",478.5,26.76,"PA"
"7/23/2024 3:00",484.9,26.75,"PA"
"7/23/2024 3:10",490.4,26.74,"PA"
"7/23/2024 3:20",476.2,26.7,"PA"
"7/23/2024 3:30",474.2,26.69,"PA"
"7/23/2024 3:40",475.4,26.68,"PA"
"7/23/2024 3:50",473,26.65,"PA"
"7/23/2024 4:00",470.7,26.63,"PA"
"7/23/2024 4:10",468.3,26.63,"PA"
"7/23/2024 4:20",469.1,26.62,"PA"
"7/23/2024 4:30",471.5,26.61,"PA"
"7/23/2024 4:40",468.3,26.61,"PA"
"7/23/2024 4:50",472.7,26.6,"PA"
"7/23/2024 5:00",468.7,26.57,"PA"
"7/23/2024 5:10",470.3,26.56,"PA"
"7/23/2024 5:20",462,26.56,"PA"
"7/23/2024 5:30",462.8,26.54,"PA"
"7/23/2024 5:40",461.6,26.54,"PA"
"7/23/2024 5:50",461.6,26.54,"PA"
"7/23/2024 6:00",464.8,26.53,"PA"
"7/23/2024 6:10",467.9,26.53,"PA"
"7/23/2024 6:20",468.7,26.5,"PA"
"7/23/2024 6:30",467.5,26.5,"PA"
"7/23/2024 6:40",462,26.5,"PA"
"7/23/2024 6:50",459.2,26.49,"PA"
"7/23/2024 7:00",461.6,26.49,"PA"
"7/23/2024 7:10",466,26.49,"PA"
"7/23/2024 7:20",467.9,26.5,"PA"
"7/23/2024 7:30",468.4,26.48,"PA"
"7/23/2024 7:40",467.1,26.5,"PA"
"7/23/2024 7:50",466.4,26.52,"PA"
"7/23/2024 8:00",460.8,26.53,"PA"
"7/23/2024 8:10",459.2,26.52,"PA"
"7/23/2024 8:20",458.4,26.54,"PA"
"7/23/2024 8:30",457.2,26.55,"PA"
"7/23/2024 8:40",458,26.59,"PA"
"7/23/2024 8:50",456.8,26.61,"PA"
"7/23/2024 9:00",456.4,26.64,"PA"
"7/23/2024 9:10",456.4,26.69,"PA"
"7/23/2024 9:20",454.8,26.74,"PA"
"7/23/2024 9:30",454.7,26.8,"PA"
"7/23/2024 9:40",455.1,26.85,"PA"
"7/23/2024 9:50",456.2,26.93,"PA"
"7/23/2024 10:00",456.2,26.99,"PA"
"7/23/2024 10:10",458.2,27,"PA"
"7/23/2024 10:20",464.1,27.1,"PA"
"7/23/2024 10:30",468,27.19,"PA"
"7/23/2024 10:40",469.9,27.28,"PA"
"7/23/2024 10:50",472.6,27.44,"PA"
"7/23/2024 11:00",476.6,27.47,"PA"
"7/23/2024 11:10",478.9,27.55,"PA"
"7/23/2024 11:20",486.3,27.74,"PA"
"7/23/2024 11:30",484.8,27.74,"PA"
"7/23/2024 11:40",487.4,27.96,"PA"
"7/23/2024 11:50",491.3,28.06,"PA"
"7/23/2024 12:00",492.4,28.27,"PA"
"7/23/2024 12:10",489.2,28.38,"PA"
"7/23/2024 12:20",490,28.4,"PA"
"7/23/2024 12:30",491,28.6,"PA"
"7/23/2024 12:40",487.9,28.53,"PA"
"7/23/2024 12:50",487.1,28.49,"PA"
"7/23/2024 13:00",486,28.44,"PA"
"7/23/2024 13:10",489,28.67,"PA"
"7/23/2024 13:20",491.4,28.73,"PA"
"7/23/2024 13:30",491.7,28.92,"PA"
"7/23/2024 13:40",492.8,29.03,"PA"
"7/23/2024 13:50",493.9,29.17,"PA"
"7/23/2024 14:00",492.3,29.18,"PA"
"7/23/2024 14:10",490,29.13,"PA"
"7/23/2024 14:20",493.2,29.03,"PA"
"7/23/2024 14:30",494,29.09,"PA"
"7/23/2024 14:40",494,29.11,"PA"
"7/23/2024 14:50",493.9,29.15,"PA"
"7/23/2024 15:00",490.8,29.13,"PA"
"7/23/2024 15:10",488.8,29.17,"PA"
"7/23/2024 15:20",486,29.23,"PA"
"7/23/2024 15:30",482.1,29.15,"PA"
"7/23/2024 15:40",481.3,29.11,"PA"
"7/23/2024 15:50",479,29.03,"PA"
"7/23/2024 16:00",479,29.01,"PA"
"7/23/2024 16:10",480.6,28.98,"PA"
"7/23/2024 16:20",480.2,28.93,"PA"
"7/23/2024 16:30",482.6,28.88,"PA"
"7/23/2024 16:40",483,28.93,"PA"
"7/23/2024 16:50",479.4,28.9,"PA"
"7/23/2024 17:00",477,28.9,"PA"
"7/23/2024 17:10",474.7,28.83,"PA"
"7/23/2024 17:20",474.7,28.79,"PA"
"7/23/2024 17:30",477.9,28.75,"PA"
"7/23/2024 17:40",476,28.68,"PA"
"7/23/2024 17:50",475.6,28.64,"PA"
"7/23/2024 18:00",474.8,28.59,"PA"
"7/23/2024 18:10",473.3,28.55,"PA"
"7/23/2024 18:20",472.9,28.49,"PA"
"7/23/2024 18:30",472.1,28.42,"PA"
"7/23/2024 18:40",474.1,28.41,"PA"
"7/23/2024 18:50",474.2,28.34,"PA"
"7/23/2024 19:00",474.6,28.28,"PA"
"7/23/2024 19:10",476.2,28.27,"PA"
"7/23/2024 19:20",477.8,28.2,"PA"
"7/23/2024 19:30",479,28.15,"PA"
"7/23/2024 19:40",480.2,28.11,"PA"
"7/23/2024 19:50",481.8,28.05,"PA"
"7/23/2024 20:00",482.6,28.02,"PA"
"7/23/2024 20:10",484.2,27.97,"PA"
"7/23/2024 20:20",486.2,27.93,"PA"
"7/23/2024 20:30",487.1,27.89,"PA"
"7/23/2024 20:40",487.1,27.83,"PA"
"7/23/2024 20:50",485.9,27.8,"PA"
"7/23/2024 21:00",484.4,27.74,"PA"
"7/23/2024 21:10",483.2,27.69,"PA"
"7/23/2024 21:20",482.8,27.67,"PA"
"7/23/2024 21:30",482.8,27.65,"PA"
"7/23/2024 21:40",482.8,27.64,"PA"
"7/23/2024 21:50",481.7,27.59,"PA"
"7/23/2024 22:00",481.7,27.57,"PA"
"7/23/2024 22:10",480.9,27.52,"PA"
"7/23/2024 22:20",480.1,27.46,"PA"
"7/23/2024 22:30",480.6,27.43,"PA"
"7/23/2024 22:40",480.6,27.37,"PA"
"7/23/2024 22:50",481,27.31,"PA"
"7/23/2024 23:00",480.3,27.25,"PA"
"7/23/2024 23:10",480.3,27.24,"PA"
"7/23/2024 23:20",480.3,27.21,"PA"
"7/23/2024 23:30",480.3,27.21,"PA"
"7/23/2024 23:40",481.1,27.15,"PA"
"7/23/2024 23:50",480.7,27.14,"PA"
"7/24/2024 0:00",480.3,27.13,"PA"
"7/24/2024 0:10",481.1,27.09,"PA"
"7/24/2024 0:20",482.3,27.07,"PA"
"7/24/2024 0:30",482.7,27.05,"PA"
"7/24/2024 0:40",483.1,27.07,"PA"
"7/24/2024 0:50",483.1,27.04,"PA"
"7/24/2024 1:00",484,26.99,"PA"
"7/24/2024 1:10",484.4,26.98,"PA"
"7/24/2024 1:20",485.2,26.97,"PA"
"7/24/2024 1:30",486.4,26.94,"PA"
"7/24/2024 1:40",487.2,26.92,"PA"
"7/24/2024 1:50",489.9,26.92,"PA"
"7/24/2024 2:00",490.8,26.89,"PA"
"7/24/2024 2:10",492,26.86,"PA"
"7/24/2024 2:20",494.3,26.85,"PA"
"7/24/2024 2:30",496.3,26.84,"PA"
"7/24/2024 2:40",497.5,26.83,"PA"
"7/24/2024 2:50",497.9,26.82,"PA"
"7/24/2024 3:00",498.7,26.83,"PA"
"7/24/2024 3:10",500.3,26.79,"PA"
"7/24/2024 3:20",502.3,26.79,"PA"
"7/24/2024 3:30",505.5,26.77,"PA"
"7/24/2024 3:40",510.3,26.77,"PA"
"7/24/2024 3:50",515.4,26.76,"PA"
"7/24/2024 4:00",516.6,26.72,"PA"
"7/24/2024 4:10",518.2,26.71,"PA"
"7/24/2024 4:20",519.8,26.71,"PA"
"7/24/2024 4:30",522.6,26.71,"PA"
"7/24/2024 4:40",524.2,26.69,"PA"
"7/24/2024 4:50",524.6,26.67,"PA"
"7/24/2024 5:00",522.3,26.62,"PA"
"7/24/2024 5:10",518.3,26.62,"PA"
"7/24/2024 5:20",513.1,26.61,"PA"
"7/24/2024 5:30",509.5,26.62,"PA"
"7/24/2024 5:40",502,26.59,"PA"
"7/24/2024 5:50",500.4,26.56,"PA"
"7/24/2024 6:00",499.3,26.56,"PA"
"7/24/2024 6:10",497.3,26.55,"PA"
"7/24/2024 6:20",494.5,26.53,"PA"
"7/24/2024 6:30",494.9,26.49,"PA"
"7/24/2024 6:40",494.9,26.5,"PA"
"7/24/2024 6:50",495.7,26.46,"PA"
"7/24/2024 7:00",496.5,26.46,"PA"
"7/24/2024 7:10",498.5,26.48,"PA"
"7/24/2024 7:20",500.1,26.48,"PA"
"7/24/2024 7:30",501.7,26.48,"PA"
"7/24/2024 7:40",503.7,26.49,"PA"
"7/24/2024 7:50",504.8,26.52,"PA"
"7/24/2024 8:00",503.6,26.54,"PA"
"7/24/2024 8:10",502.4,26.56,"PA"
"7/24/2024 8:20",502.8,26.56,"PA"
"7/24/2024 8:30",503.6,26.54,"PA"
"7/24/2024 8:40",500.5,26.55,"PA"
"7/24/2024 8:50",496.1,26.59,"PA"
"7/24/2024 9:00",493.3,26.62,"PA"
"7/24/2024 9:10",489.3,26.64,"PA"
"7/24/2024 9:20",481.3,26.69,"PA"
"7/24/2024 9:30",478.5,26.72,"PA"
"7/24/2024 9:40",478.1,26.75,"PA"
"7/24/2024 9:50",478.1,26.83,"PA"
"7/24/2024 10:00",478.4,26.91,"PA"
"7/24/2024 10:10",478,27,"PA"
"7/24/2024 10:20",478.4,27.07,"PA"
"7/24/2024 10:30",483.1,27.05,"PA"
"7/24/2024 10:40",490.7,27.07,"PA"
"7/24/2024 10:50",498.2,27.05,"PA"
"7/24/2024 11:00",500.2,27.05,"PA"
"7/24/2024 11:10",502.1,27.24,"PA"
"7/24/2024 11:20",504.7,27.51,"PA"
"7/24/2024 11:30",506.9,27.84,"PA"
"7/24/2024 11:40",506.4,28.03,"PA"
"7/24/2024 11:50",505.4,27.6,"PA"
"7/24/2024 12:00",509.8,27.68,"PA"
"7/24/2024 12:10",515.1,28.1,"PA"
"7/24/2024 12:20",448.9,28.11,"PA"
"7/24/2024 12:30",390.8,28.19,"PA"
"7/24/2024 12:40",514.1,27.83,"PA"
"7/24/2024 12:50",514.8,27.92,"PA"
"7/24/2024 13:00",502.8,28.02,"PA"
"7/24/2024 13:10",500.8,28.11,"PA"
"7/24/2024 13:20",506.3,28.22,"PA"
"7/24/2024 13:30",505.9,28.3,"PA"
"7/24/2024 13:40",506.6,28.48,"PA"
"7/24/2024 13:50",508.1,28.53,"PA"
"7/24/2024 14:00",508.9,28.63,"PA"
"7/24/2024 14:10",505.6,28.71,"PA"
"7/24/2024 14:20",509.2,28.75,"PA"
"7/24/2024 14:30",513.9,28.82,"PA"
"7/24/2024 14:40",512.3,28.95,"PA"
"7/24/2024 14:50",510.3,28.96,"PA"
"7/24/2024 15:00",511.5,28.95,"PA"
"7/24/2024 15:10",513.8,28.96,"PA"
"7/24/2024 15:20",512.2,28.98,"PA"
"7/24/2024 15:30",509.5,28.93,"PA"
"7/24/2024 15:40",508.3,28.89,"PA"
"7/24/2024 15:50",510.7,28.85,"PA"
"7/24/2024 16:00",502.7,28.95,"PA"
"7/24/2024 16:10",502.7,28.97,"PA"
"7/24/2024 16:20",502,28.95,"PA"
"7/24/2024 16:30",499.2,28.88,"PA"
"7/24/2024 16:40",500,28.89,"PA"
"7/24/2024 16:50",499.2,28.88,"PA"
"7/24/2024 17:00",496.8,28.87,"PA"
"7/24/2024 17:10",494.5,28.82,"PA"
"7/24/2024 17:20",494.1,28.78,"PA"
"7/24/2024 17:30",492.6,28.75,"PA"
"7/24/2024 17:40",496.2,28.65,"PA"
"7/24/2024 17:50",495.4,28.58,"PA"
"7/24/2024 18:00",498.2,28.53,"PA"
"7/24/2024 18:10",499.8,28.47,"PA"
"7/24/2024 18:20",499.4,28.49,"PA"
"7/24/2024 18:30",497.5,28.48,"PA"
